"","tweet.datetime","text","user.description","total.favorites","total.followers","total.friends","user.location","user.name","screen.name","total.statuses","tweet.mentions","retweet.mentions","url","retweet.url","total.retweets"
"2504","Tue Oct 01 10:01:18 +0000 2019","You don't need to spend a lot of money to get healthy. Check out these informative and well-researched special repo… https://t.co/aW1Kg3DfC8","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1178973151646142464",NA,10
"2505","Tue Oct 01 00:00:50 +0000 2019","Death risk spikes 14% for each 10% increase in these foods  making it one of the worst things you could eat or drin… https://t.co/r7PdrH6xkw","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1178822040297644032",NA,37
"2506","Mon Sep 30 23:00:27 +0000 2019","It’s estimated that humans consume, on average, 5 grams of plastic each week — the equivalent of how much a plastic… https://t.co/oHjVWv59Yl","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1178806842329325568",NA,22
"2507","Mon Sep 30 21:01:14 +0000 2019","For more information: 
https://t.co/h1zLB7zy0V https://t.co/XuhxURcq7B","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/nr2l30pCg5v",NA,12
"2508","Mon Sep 30 17:01:23 +0000 2019","Researchers find a long-term tea drinking habit may improve functional connectivity in your brain. https://t.co/S9ffbfF4Ge","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/6Oir30pCg5t",NA,12
"2509","Mon Sep 30 16:01:25 +0000 2019","Researchers have found the effects on blood glucose is much more significant when the garlic is administered in a r… https://t.co/qy89Hknrur","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1178701389859622912",NA,24
"2510","Mon Sep 30 15:01:29 +0000 2019","Any given individual will have around 160 different species of bacteria colonizing their gut. This individual combi… https://t.co/hfaJ4hk11V","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1178686306437738496",NA,24
"2511","Mon Sep 30 14:00:23 +0000 2019","New study shows cellular energy metabolism may change in response to stress. https://t.co/gyetps6VXh","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/E6ss50wwI9U",NA,26
"2512","Sun Sep 29 23:00:34 +0000 2019","Your body requires sufficient iron to stay healthy but it's also bad to have too much. Here's what you need to know!
https://t.co/mVLzZknvdZ","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/SHyr50wtGjw",NA,19
"2513","Sun Sep 29 21:00:45 +0000 2019","This chemical may be toxic to insects, but not to you. https://t.co/y88O27Xbhh","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/Yj6930pAYeH",NA,18
"2514","Sun Sep 29 17:01:12 +0000 2019","Pumpkins are a popular autumn fruit, especially as Halloween draws near. If you end up with leftover pumpkin this f… https://t.co/xBSeADsISP","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1178354050183712768",NA,8
"2515","Sun Sep 29 16:01:21 +0000 2019","Being diagnosed with this infection can lead to embarrassment, but the good news is there are ways to cope with thi… https://t.co/8xTbfPG5FG","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1178338985908867073",NA,5
"2516","Sun Sep 29 15:01:03 +0000 2019","Watch the full interview here: https://t.co/zlUG7hxzXU https://t.co/3dDjQuGuF2","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/W81R30pAXJa",NA,10
"2517","Sun Sep 29 13:00:34 +0000 2019","We have seen a rise in children with developmental disabilities over the years. What do you think could be the caus… https://t.co/76prBWgdpd","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1178293490192732160",NA,47
"2518","Sun Sep 29 10:00:43 +0000 2019","The key to achieving long-term success is to work on your health daily. If you don't know where to start, my All-Ti… https://t.co/5i4aVxj3Gq","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1178248230490066944",NA,14
"2519","Sun Sep 29 00:00:39 +0000 2019","There's more to dementia than just memory loss. Learn more about what dementia is, its common types and what you ca… https://t.co/dcDozdQ8UW","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1178097220320727041",NA,20
"2520","Sat Sep 28 23:00:33 +0000 2019","Naps are shown to positively effect your health. Do you take afternoon naps? https://t.co/Fcx8IdHRQS","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/yrxY50wtGiY",NA,24
"2521","Sat Sep 28 21:00:45 +0000 2019","Get the full recipe here: https://t.co/TLdrFfAe5h https://t.co/2ljmsI3Rqk","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/Pr0G50wnQRV",NA,7
"2522","Sat Sep 28 17:01:14 +0000 2019","Considering taking DHEA supplements or using topical DHEA creams? Before doing so, take time to learn about its use… https://t.co/LtnpoRJAzU","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1177991667296751618",NA,7
"2523","Sat Sep 28 16:01:43 +0000 2019","A popular heartburn medication that's available by prescription and over-the-counter has been found to contain a ca… https://t.co/1ywgUZvG7U","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1177976690695385088",NA,33
"2524","Sat Sep 28 15:01:34 +0000 2019","Can vaccines trigger autism? View this controversial film and decide for yourself. https://t.co/0nt9uJG3Cm","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/yL0530pAYeA",NA,67
"2525","Sat Sep 28 14:15:14 +0000 2019","This week, https://t.co/z4WX7m3vTd highlights Vaccine Awareness Week, a week dedicated to raising public awareness… https://t.co/RrIC0l6tQK","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://Mercola.com",NA,20
"2526","Sat Sep 28 13:00:33 +0000 2019","A 10-year-old girl died after contracting a rare brain-eating amoeba called Naegleria fowleri while swimming in the… https://t.co/LdF0s02HaJ","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1177931096975122433",NA,19
"2527","Sat Sep 28 10:00:49 +0000 2019","If you think putting artificial sweeteners into your food and drinks is safe and doesn’t carry any health risk, you… https://t.co/8MNcv2jD2E","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1177885868020903938",NA,29
"2528","Sat Sep 28 00:00:52 +0000 2019","The four primary sources of electromagnetic fields (EMFs) are electric fields, magnetic fields, radio frequencies a… https://t.co/D0J92P0cIY","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1177734882941964288",NA,20
"2529","Fri Sep 27 23:00:55 +0000 2019","Believe it or not, broken heart syndrome isn’t something that only exists in Shakespearean novels or romance movies.
https://t.co/crNrV6evRU","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/YeC150wsvHQ",NA,17
"2530","Fri Sep 27 21:01:20 +0000 2019","More reasons why you should avoid statins: https://t.co/4NQFaklBjb https://t.co/3VEUiuQRMn","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/79sX50wnQSx",NA,25
"2531","Fri Sep 27 20:14:14 +0000 2019","RT @naturallysavvy: Are You Deficient in Vitamin D?
https://t.co/17Qr5KqeZB

@mercola https://t.co/Y4r2frOMSt","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"naturallysavvy","naturallysavvy","https://qoo.ly/zxpsp","http://www.naturallysavvy.com",9
"2532","Fri Sep 27 19:15:19 +0000 2019","This week, https://t.co/z4WX7m3vTd highlights Vaccine Awareness Week, a week dedicated to raising public awareness… https://t.co/Mxg3JKH4mi","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://Mercola.com",NA,15
"2533","Fri Sep 27 17:01:33 +0000 2019","Defend your right to vaccine freedom of choice! Click here to learn more 👉 https://t.co/bIGFk1SPug","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/awk630pAYey",NA,13
"2534","Fri Sep 27 17:00:01 +0000 2019","Defend your right to vaccine freedom of choice! Click here to learn more 👉 https://t.co/97BfY8N5uK https://t.co/cQhZP9wB0m","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/Fdod30pAXIY",NA,10
"2535","Fri Sep 27 16:02:11 +0000 2019","If you use or are planning to switch to a standing desk, read this. https://t.co/wq5oJJBZOJ","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/b5KH30pAYex",NA,11
"2536","Fri Sep 27 15:01:25 +0000 2019","Citizen involvement in the legislative process to protect the human right to exercise informed consent to vaccinati… https://t.co/xMsXBNBTWA","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1177599127145910282",NA,11
"2537","Fri Sep 27 13:00:53 +0000 2019","Do you have any upcoming travel plans? If so, you may want to pass on the airline water. Here's what a study found. https://t.co/910L00wahY","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/qzab50wsvGV",NA,6
"2538","Fri Sep 27 10:01:16 +0000 2019","Is poor vision making life difficult for you? Get this FREE special report now to learn how to naturally improve yo… https://t.co/J03eUDsgJb","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1177523593313304576",NA,8
"2539","Thu Sep 26 23:00:56 +0000 2019","Have you ever jerked in your sleep so suddenly that it woke you up? https://t.co/dl3p6AQCCo","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/64n250wqWQ0",NA,9
"2540","Thu Sep 26 21:01:15 +0000 2019","TIP: Do not put these 10 items down the drain. https://t.co/VZeAg70AS9","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/vBRG30pAYev",NA,10
"2541","Thu Sep 26 19:21:33 +0000 2019","RT @naturallysavvy: Top 7 Dragon Fruit Benefits + Recipes 
https://t.co/IOTGc8zVTi  

#recipes
#dragonfruit https://t.co/iaqwfVoTTD","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"naturallysavvy","naturallysavvy","https://qoo.ly/zi36w","http://www.naturallysavvy.com",5
"2542","Thu Sep 26 19:20:31 +0000 2019","QUESTION: How's your Thursday going? Respond with a GIF!","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,NA,NA,6
"2543","Thu Sep 26 17:01:25 +0000 2019","From roots to blossoms, every part of the dandelion herb can be useful for your home and health. Before you brush i… https://t.co/IwBAkjR7BF","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1177266938092892168",NA,9
"2544","Thu Sep 26 16:01:36 +0000 2019","Find out what comes second to road injuries as the leading cause of death among this age group. https://t.co/P2HKJmZeXI","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/P88H30pAYet",NA,4
"2545","Thu Sep 26 15:01:37 +0000 2019","I've written extensively detailing the scientific basis against routine influenza vaccinations in general - but if… https://t.co/INkRqmI2GR","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1177236792489193473",NA,51
"2546","Thu Sep 26 13:00:53 +0000 2019","Here's how you can protect yourself and your loved ones from falling victim to this. https://t.co/yafkkwsO9F","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/yKka50wqWQ4",NA,8
"2547","Thu Sep 26 11:15:16 +0000 2019","This week, https://t.co/z4WX7m3vTd highlights Vaccine Awareness Week, a week dedicated to raising public awareness… https://t.co/SIAWDu2kTm","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://Mercola.com",NA,14
"2548","Thu Sep 26 10:00:41 +0000 2019","Suffering from hypothyroidism symptoms? Get a FREE copy of my special report ""Signs, Symptoms, and Solutions for Po… https://t.co/F7wgUtQ3D2","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1177161059960020992",NA,10
"2549","Thu Sep 26 00:00:56 +0000 2019","This green food may play a powerful helping role against obesity, diabetes and hypertension. https://t.co/LkTPuIchRg","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/LHDj50wnQOI",NA,37
"2550","Wed Sep 25 23:00:56 +0000 2019","It's officially pumpkin season. Not only do pumpkins make for great fall activities and decor, they also have tons… https://t.co/GKgScUi4Rp","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176995027828060161",NA,26
"2551","Wed Sep 25 22:00:00 +0000 2019","Defend your right to vaccine freedom of choice! Click here to learn more ➡️ https://t.co/E9L0kSAk1V https://t.co/9ESxraBQJd","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/ZND730pAXIO",NA,13
"2552","Wed Sep 25 17:01:24 +0000 2019","Both Democratic and Republican state attorneys general associations have taken hundreds of thousands in donations f… https://t.co/PiZivdayvH","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176904548524404736",NA,11
"2553","Wed Sep 25 16:01:37 +0000 2019","Lab-produced meat alternatives claim to be healthy, environmentally-friendly products, but this fake meat uses thes… https://t.co/P5PFMBnCDo","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176889500187942913",NA,54
"2554","Wed Sep 25 15:01:03 +0000 2019","About 34 million people in this country alone have low bone density and many over 60 have osteoporosis. https://t.co/yPUh4W4P4U","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/pFSw30pAYa3",NA,18
"2555","Wed Sep 25 13:30:40 +0000 2019","This week, https://t.co/z4WX7m3vTd highlights Vaccine Awareness Week, a week dedicated to raising public awareness… https://t.co/eTn9jWSO7O","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://Mercola.com",NA,20
"2556","Wed Sep 25 13:00:52 +0000 2019","If you have pig ear treats for your dog, throw them out! They could be harmful to you and your pets. https://t.co/Nhd7GBds9T","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/9tgV50woKBC",NA,17
"2557","Wed Sep 25 10:00:39 +0000 2019","Get my special report ""One in Three Americans Have or Will Get Diabetes – Are You One of Them and Don't Know It?"" f… https://t.co/G0ZKkqzjsd","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176798661545725952",NA,1
"2558","Tue Sep 24 23:00:56 +0000 2019","Here are 10 ways meditation can improve your life. Do you meditate? https://t.co/4Ny2b9BKHY","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/Ec2850wn58i",NA,5
"2559","Tue Sep 24 21:01:23 +0000 2019","There's a lot you can do with a slow cooker, and there are numerous recipes out there that can help put this handy… https://t.co/n3zePPitYy","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176602554769317890",NA,6
"2560","Tue Sep 24 18:01:14 +0000 2019","This week, https://t.co/z4WX7m3vTd highlights Vaccine Awareness Week, a week dedicated to raising public awareness… https://t.co/MXAcvEb6eQ","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://Mercola.com",NA,17
"2561","Tue Sep 24 17:02:06 +0000 2019","After genetically engineered mosquitoes have been released, researchers have detected the GE genes in native mosqui… https://t.co/dHufNgjRdp","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"https://twitter.com/i/web/status/1176542334999285760",NA,14
"2562","Tue Sep 24 16:02:04 +0000 2019","60 Minutes Australia highlighted the toxic effects of glyphosate, the active ingredient in Roundup herbicide.  https://t.co/zhwcO4wKV0","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/6fBM30pztRi",NA,26
"2563","Tue Sep 24 15:01:35 +0000 2019","While people die from it, its leaders bully and pressure and expect you to be a lemming. https://t.co/bme0qeQEgm","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,NA,NA,"http://ow.ly/YhBJ30pztRh",NA,21
"2564","Tue Sep 24 13:36:15 +0000 2019","RT @mercolafitness: It's important to know that in order to lose fat, you must first be able to actually BURN fat.… https://t.co/ubSSAOiVA6","Health activist and founder of the #1 natural health site.

Visit 𝗠𝗲𝗿𝗰𝗼𝗹𝗮.𝗰𝗼𝗺 to read my latest articles and updates.",1481,289059,29809,"Cape Coral, FL","Dr. Joseph Mercola","mercola",78453,"MercolaFitness",NA,"https://twitter.com/i/web/status/1176490531981074433",NA,8
